##//////////////////////////////////////////////////////////////////////////////////
##
## CO2 EMISSIONS FROM LAND USE CHANGE 
##
## Provided are annual and cumulative CO2 emissions from anthropogenic land use 
## change, simulated using the LPX model in a D1 setup (see Pongratz et al., 2014) 
## under constant preindustrial environmental boundary conditions, and following six 
## different land use change scenarios (HYDE 3.1, HYDE 3.1 upper, HYDE 3.2, 
## HYDE 3.2 upper, KK10, KK10D). Further description is provided in the manuscript. 
##
## Citation: Stocker et al.: Holocene peatland and ice core data constraints on 
## the timing and magnitude of CO2 emissions from past land use, PNAS, 2017 
##
## Columns description:
## 1.  year         year CE (AD)
## 2.  hyde31       LUC emissions following scenario HYDE 3.1 (PgC yr-1)
## 3.  hyde32       LUC emissions following scenario HYDE 3.2 (PgC yr-1)
## 4.  hyde31u      LUC emissions following scenario HYDE 3.1 upper (PgC yr-1)
## 5.  hyde32u      LUC emissions following scenario HYDE 3.2 upper (PgC yr-1)
## 6.  kk10         LUC emissions following scenario HYDE KK 10 (PgC yr-1)
## 7.  kk10d        LUC emissions following scenario HYDE KK 10D (PgC yr-1)
## 8.  hyde31_cum   cumulative LUC emissions following scenario HYDE 3.1, (PgC)   
## 9.  hyde32_cum   cumulative LUC emissions following scenario HYDE 3.2, (PgC)   
## 10. hyde31u_cum  cumulative LUC emissions following scenario HYDE 3.1 upper, (PgC)    
## 11. hyde32u_cum  cumulative LUC emissions following scenario HYDE 3.2 upper, (PgC)
## 12. kk10_cum     cumulative LUC emissions following scenario HYDE KK 10, (PgC)
## 13. kk10d_cum    cumulative LUC emissions following scenario HYDE KK 10D, (PgC)   
## ----------------------------------------------------------------------------------
"year","hyde31","hyde32","hyde31u","hyde32u","kk10","kk10d","hyde31_cum","hyde32_cum","hyde31u_cum","hyde32u_cum","kk10_cum","kk10d_cum"
-9817,0,0,0,0,0.0310162000002474,0.000130913840166613,0,0,0,0,5.82657408000019,0.00501934972999152
-9816,0,0,0,0,0.0307431300000953,6.48889317744761e-06,0,0,0,0,5.85731721000029,0.00502583862316896
-9815,0,0,0,0,0.0309871299995903,0.000133473038658849,0,0,0,0,5.88830433999988,0.00515931166182781
-9814,0,0,0,0,0.022875120000032,4.37147591583198e-05,0,0,0,0,5.91117945999991,0.00520302642098613
-9813,0,0,0,0,0.0428357400002664,6.34720572634251e-05,0,0,0,0,5.95401520000017,0.00526649847824956
-9812,0,0,0,0,0.0376668999997526,9.36497508519096e-06,0,0,0,0,5.99168209999993,0.00527586345333475
-9811,0,0,0,0,0.032885580000048,1.09860006887175e-05,0,0,0,0,6.02456767999998,0.00528684945402347
-9810,0,0,0,0,0.0331621000004525,3.60149142579758e-05,0,0,0,0,6.05772978000043,0.00532286436828144
-9809,0,0,0,0,0.0356291899998502,3.68397286365507e-05,0,0,0,0,6.09335897000028,0.00535970409691799
-9808,0,0,0,0,0.0583182299998363,0.000284303388070839,0,0,0,0,6.15167720000011,0.00564400748498883
-9807,0,0,0,0,0.0211128599996245,1.38395398607827e-05,0,0,0,0,6.17279005999974,0.00565784702484961
-9806,0,0,0,0,0.0371016900004082,9.438541428608e-05,0,0,0,0,6.20989175000015,0.00575223243913569
-9805,0,0,0,0,0.0333637200001999,2.36690048041055e-05,0,0,0,0,6.24325547000035,0.0057759014439398
-9804,0,0,0,0,0.028018359999939,-0.000169024811839336,0,0,0,0,6.27127383000029,0.00560687663210046
-9803,0,0,0,0,0.0298773299996893,0.000113658954887796,0,0,0,0,6.30115115999997,0.00572053558698826
-9802,0,0,0,0,0.0262853899996833,5.05818870806252e-05,0,0,0,0,6.32743654999966,0.00577111747406888
-9801,0,0,0,0,0.0254437300003391,2.27545419875241e-05,0,0,0,0,6.35288028,0.00579387201605641
-9800,0,0,0,0,0.032368539999946,4.09999142902961e-05,0,0,0,0,6.38524881999994,0.0058348719303467
-9799,0,0,0,0,0.0321605499999964,0.000130444242586236,0,0,0,0,6.41740936999994,0.00596531617293294
-9798,0,0,0,0,0.0301165499998414,4.85442069475539e-06,0,0,0,0,6.44752591999978,0.0059701705936277
-9797,0,0,0,0,0.0344581500003537,0.00021836277028342,0,0,0,0,6.48198407000014,0.00618853336391112
-9796,0,0,0,0,0.0369196899999534,-0.000163833386977785,0,0,0,0,6.51890376000009,0.00602469997693333
-9795,0,0,0,0,0.0129737900000662,0.000140714291774202,0,0,0,0,6.53187755000015,0.00616541426870753
-9794,0,0,0,0,0.0155472499998683,2.20973170144134e-05,0,0,0,0,6.54742480000002,0.00618751158572195
-9793,0,0,0,0,0.0227618599998799,0.000144586964324844,0,0,0,0,6.5701866599999,0.00633209855004679
-9792,0,0,0,0,0.0389342799999062,0.000324861364788376,0,0,0,0,6.60912093999981,0.00665695991483517
-9791,0,0,0,0,0.029542829999992,2.3994496132218e-05,0,0,0,0,6.6386637699998,0.00668095441096738
-9790,0,0,0,0,0.0321210700002488,-8.78294395079138e-06,0,0,0,0,6.67078484000005,0.00667217146701659
-9789,0,0,0,0,0.0338784900000495,2.80041672340303e-05,0,0,0,0,6.7046633300001,0.00670017563425062
-9788,0,0,0,0,0.038513100000259,-0.000394472230254905,0,0,0,0,6.74317643000036,0.00630570340399572
-9787,0,0,0,0,0.0380317499997025,0.00018895950370279,0,0,0,0,6.78120818000006,0.00649466290769851
-9786,0,0,0,0,0.0290321200001425,0.000115333006306173,0,0,0,0,6.8102403000002,0.00660999591400468
-9785,0,0,0,0,0.0294715199995874,1.14305307761242e-05,0,0,0,0,6.83971181999979,0.00662142644478081
-9784,0,0,0,0,0.0358822900002546,6.48573791295348e-05,0,0,0,0,6.87559411000005,0.00668628382391034
-9783,0,0,0,0,0.0276780900002416,2.92866379822954e-05,0,0,0,0,6.90327220000029,0.00671557046189264
-9782,0,0,0,0,0.0311019999993881,3.36903440256719e-05,0,0,0,0,6.93437419999968,0.00674926080591831
-9781,0,0,0,0,0.0323870000001987,1.27907660498749e-05,0,0,0,0,6.96676119999987,0.00676205157196818
-9780,0,0,0,0,0.0157623900002728,4.60871115137707e-06,0,0,0,0,6.98252359000015,0.00676666028311956
-9779,0,0,0,0,0.0240828900000335,4.28587190981489e-05,0,0,0,0,7.00660648000018,0.00680951900221771
-9778,0,0,0,0,0.0303654399998414,6.4449332512595e-05,0,0,0,0,7.03697192000002,0.0068739683347303
-9777,0,0,0,0,0.0204259400000276,3.77362021026784e-05,0,0,0,0,7.05739786000005,0.00691170453683298
-9776,0,0,0,0,0.0264040300003405,2.11323749681469e-05,0,0,0,0,7.08380189000039,0.00693283691180113
-9775,0,0,0,0,0.0337288699996449,4.28573221142869e-05,0,0,0,0,7.11753076000003,0.00697569423391542
-9774,0,0,0,0,0.0392971399998059,3.59401892637834e-05,0,0,0,0,7.15682789999984,0.0070116344231792
-9773,0,0,0,0,0.023546660000438,1.05707467810134e-05,0,0,0,0,7.18037456000028,0.00702220516996021
-9772,0,0,0,0,0.0262318899998872,7.69300095271319e-06,0,0,0,0,7.20660645000017,0.00702989817091293
-9771,0,0,0,0,0.0362462900001557,2.53307630373456e-05,0,0,0,0,7.24285274000032,0.00705522893395027
-9770,0,0,0,0,0.0283579799994353,4.54301880381536e-05,0,0,0,0,7.27121071999976,0.00710065912198843
-9769,0,0,0,0,0.0289645899999922,8.95943503564922e-06,0,0,0,0,7.30017530999975,0.00710961855702407
-9768,0,0,0,0,0.0263365999999876,1.03325437521562e-05,0,0,0,0,7.32651190999974,0.00711995110077623
-9767,0,0,0,0,0.025635419999936,4.5716107251792e-05,0,0,0,0,7.35214732999967,0.00716566720802802
-9766,0,0,0,0,0.0162324000004765,4.65690459350299e-05,0,0,0,0,7.36837973000015,0.00721223625396305
-9765,0,0,0,0,0.0272804999994841,5.12599299327121e-05,0,0,0,0,7.39566022999963,0.00726349618389576
-9764,0,0,0,0,0.0220351400005872,4.61502877442399e-05,0,0,0,0,7.41769537000022,0.00730964647164
-9763,0,0,0,0,0.0239638099998829,2.48877386184176e-05,0,0,0,0,7.4416591800001,0.00733453421025842
-9762,0,0,0,0,0.0181475599997722,-1.23582544802048e-05,0,0,0,0,7.45980673999988,0.00732217595577822
-9761,0,0,0,0,0.0353218300000022,7.61870301175804e-05,0,0,0,0,7.49512856999988,0.0073983629858958
-9760,0,0,0,0,0.0179650800002773,4.84955512547458e-05,0,0,0,0,7.51309365000015,0.00744685853715054
-9759,0,0,0,0,0.0184226699997221,1.75129307535826e-05,0,0,0,0,7.53151631999988,0.00746437146790413
-9758,0,0,0,0,0.0212785399999287,1.0836411092896e-05,0,0,0,0,7.55279485999981,0.00747520787899702
-9757,0,0,0,0,0.030474159999893,2.13729167626298e-05,0,0,0,0,7.5832690199997,0.00749658079575965
-9756,0,0,0,0,0.0350294999999003,1.45604071803973e-05,0,0,0,0,7.6182985199996,0.00751114120294005
-9755,0,0,0,0,0.0124260300005712,3.10291170535493e-05,0,0,0,0,7.63072455000017,0.0075421703199936
-9754,0,0,0,0,0.0260810699998857,2.25638918891491e-05,0,0,0,0,7.65680562000006,0.00756473421188275
-9753,0,0,0,0,0.0244455800000851,4.15787267229462e-05,0,0,0,0,7.68125120000014,0.00760631293860569
-9752,0,0,0,0,0.0274236599997868,5.00657961310935e-06,0,0,0,0,7.70867485999993,0.0076113195182188
-9751,0,0,0,0,0.0265764899997855,2.44789175667393e-05,0,0,0,0,7.73525134999971,0.00763579843578554
-9750,0,0,0,0,0.011952930000267,-1.66735162565601e-06,0,0,0,0,7.74720427999998,0.00763413108415989
-9749,0,0,0,0,0.0104977500001637,-8.29242494546634e-05,0,0,0,0,7.75770203000014,0.00755120683470522
-9748,0,0,0,0,0.0288343100001426,-0.000163922038609599,0,0,0,0,7.78653634000029,0.00738728479609562
-9747,0,0,0,0,0.0322951899995416,0.000261311100075545,0,0,0,0,7.81883152999983,0.00764859589617117
-9746,0,0,0,0,0.0104738300000117,0.000211584970656986,0,0,0,0,7.82930535999984,0.00786018086682815
-9745,0,0,0,0,-0.00338179999980792,-0.000251744789693475,0,0,0,0,7.82592356000003,0.00760843607713468
-9744,0,0,0,0,0.0224760100000821,-0.000391129828130943,0,0,0,0,7.84839957000011,0.00721730624900374
-9743,0,0,0,0,0.0196830799998756,0.000209430180802883,0,0,0,0,7.86808264999999,0.00742673642980662
-9742,0,0,0,0,0.0121147900004192,8.80013999449147e-05,0,0,0,0,7.88019744000041,0.00751473782975153
-9741,0,0,0,0,0.0342453399998486,9.57174152063089e-05,0,0,0,0,7.91444278000026,0.00761045524495784
-9740,0,0,0,0,0.0199954600000276,9.75394909801253e-05,0,0,0,0,7.93443824000029,0.00770799473593797
-9739,0,0,0,0,0.0310769899997424,6.95918251949479e-05,0,0,0,0,7.96551523000003,0.00777758656113292
-9738,0,0,0,0,0.0394133800001599,5.38124186277855e-05,0,0,0,0,8.00492861000019,0.0078313989797607
-9737,0,0,0,0,-0.00661054999986388,-6.58440917504777e-05,0,0,0,0,7.99831806000032,0.00776555488801022
-9736,0,0,0,0,-0.00444892000016373,5.74409582441149e-05,0,0,0,0,7.99386914000016,0.00782299584625434
-9735,0,0,0,0,-0.00200919000031141,3.32394165525329e-05,0,0,0,0,7.99185994999985,0.00785623526280687
-9734,0,0,0,0,0.0126099099998639,5.52614801563323e-05,0,0,0,0,8.00446985999971,0.00791149674296321
-9733,0,0,0,0,0.0327515800000482,4.64485242446244e-05,0,0,0,0,8.03722143999976,0.00795794526720783
-9732,0,0,0,0,0.0318487100005013,3.18808019983408e-05,0,0,0,0,8.06907015000026,0.00798982606920617
-9731,0,0,0,0,0.0397736699996551,-3.62247419616324e-05,0,0,0,0,8.10884381999992,0.00795360132724454
-9730,0,0,0,0,0.0318643899997941,4.59430948467343e-05,0,0,0,0,8.14070820999971,0.00799954442209127
-9729,0,0,0,0,0.0519825200004329,7.55788760216092e-05,0,0,0,0,8.19269073000014,0.00807512329811288
-9728,0,0,0,0,0.0429871799995089,-8.92076782292861e-05,0,0,0,0,8.23567790999965,0.0079859156198836
-9727,0,0,0,0,0.0358793099999519,-0.000181055587745504,0,0,0,0,8.2715572199996,0.00780486003213809
-9726,0,0,0,0,0.0407333900005661,0.000138788319873129,0,0,0,0,8.31229061000017,0.00794364835201122
-9725,0,0,0,0,0.0388154100001586,2.21340337702713e-05,0,0,0,0,8.35110602000033,0.00796578238578149
-9724,0,0,0,0,0.0270164799999374,0.000115179761905893,0,0,0,0,8.37812250000027,0.00808096214768738
-9723,0,0,0,0,0.032317649999744,4.71872435809928e-05,0,0,0,0,8.41044015000001,0.00812814939126838
-9722,0,0,0,0,0.0259809999999862,0.000122030910915782,0,0,0,0,8.43642115,0.00825018030218416
-9721,0,0,0,0,0.0239334100000335,8.19093820609851e-05,0,0,0,0,8.46035456000003,0.00833208968424514
-9720,0,0,0,0,0.0228968400000822,-2.05766191356815e-05,0,0,0,0,8.48325140000011,0.00831151306510946
-9719,0,0,0,0,0.023708149999629,2.56672060459096e-05,0,0,0,0,8.50695954999974,0.00833718027115537
-9718,0,0,0,0,0.0297241000003965,-8.36967319628457e-06,0,0,0,0,8.53668365000014,0.00832881059795909
-9717,0,0,0,0,0.017605819999821,-1.0768723768706e-05,0,0,0,0,8.55428946999996,0.00831804187419038
-9716,0,0,0,0,0.0245949099998829,0.000118145841952355,0,0,0,0,8.57888437999984,0.00843618771614274
-9715,0,0,0,0,0.0272250800000895,3.75716276721505e-05,0,0,0,0,8.60610945999993,0.00847375934381489
-9714,0,0,0,0,0.0341366700003536,1.46497004607227e-05,0,0,0,0,8.64024613000029,0.00848840904427561
-9713,0,0,0,0,0.024207259999933,2.62181724792754e-05,0,0,0,0,8.66445339000022,0.00851462721675489
-9712,0,0,0,0,0.0291276299993852,4.41426432189473e-05,0,0,0,0,8.6935810199996,0.00855876985997383
-9711,0,0,0,0,0.024000260000438,3.11338217215962e-05,0,0,0,0,8.71758128000004,0.00858990368169543
-9710,0,0,0,0,0.0226663399996275,1.01370033007697e-05,0,0,0,0,8.74024761999967,0.0086000406849962
-9709,0,0,0,0,0.00568944000025695,0.000105178852663812,0,0,0,0,8.74593705999993,0.00870521953766001
-9708,0,0,0,0,0.0205627400001295,-1.82957296601671e-05,0,0,0,0,8.76649980000006,0.00868692380799984
-9707,0,0,0,0,0.0293231699999921,2.37594699683541e-05,0,0,0,0,8.79582297000005,0.0087106832779682
-9706,0,0,0,0,0.0130417000002183,-9.79162678049761e-06,0,0,0,0,8.80886467000026,0.0087008916511877
-9705,0,0,0,0,0.0313198199997424,-4.30900854553329e-05,0,0,0,0,8.84018449000001,0.00865780156573237
-9704,0,0,0,0,0.0383084500002591,1.7666974599706e-05,0,0,0,0,8.87849294000027,0.00867546854033207
-9703,0,0,0,0,0.0259168799998857,2.38019920288934e-05,0,0,0,0,8.90440982000015,0.00869927053236097
-9702,0,0,0,0,0.0215854299996261,5.39894972462207e-06,0,0,0,0,8.92599524999978,0.00870466948208559
-9701,0,0,0,0,0.0221844600003849,3.69711669918615e-05,0,0,0,0,8.94817971000016,0.00874164064907745
-9700,0,0,0,0,0.209108519999626,-6.31048878858564e-05,0,0,0,0,9.15728822999979,0.00867853576119159
-9699,0,0,0,0,0.0523122200000801,-0.000646145472273929,0,0,0,0,9.20960044999987,0.00803239028891766
-9698,0,0,0,0,0.0250214400001367,-5.22979253219091e-05,0,0,0,0,9.23462189000001,0.00798009236359576
-9697,0,0,0,0,0.0320803200001987,-1.4361685316544e-06,0,0,0,0,9.26670221000021,0.0079786561950641
-9696,0,0,0,0,0.0259997699998857,8.38318228488788e-05,0,0,0,0,9.29270198000009,0.00806248801791298
-9695,0,0,0,0,0.0318111199997941,-1.17348008643603e-05,0,0,0,0,9.32451309999989,0.00805075321704862
-9694,0,0,0,0,0.0271902100002918,7.0972967932903e-05,0,0,0,0,9.35170331000018,0.00812172618498152
-9693,0,0,0,0,0.0294276599997395,3.09810097860463e-05,0,0,0,0,9.38113096999992,0.00815270719476757
-9692,0,0,0,0,0.0190366300000764,5.47556483070366e-05,0,0,0,0,9.40016759999999,0.00820746284307461
-9691,0,0,0,0,0.0224628000001325,7.32572279957822e-05,0,0,0,0,9.42263040000013,0.00828072007107039
-9690,0,0,0,0,0.0341456500001514,-4.39736190855911e-05,0,0,0,0,9.45677605000028,0.0082367464519848
-9689,0,0,0,0,0.0128085499996115,8.19463703010115e-05,0,0,0,0,9.46958459999989,0.00831869282228581
-9688,0,0,0,0,0.023564850000286,-0.000123732223073603,0,0,0,0,9.49314945000017,0.00819496059921221
-9687,0,0,0,0,0.0191449200000262,2.57393094216241e-06,0,0,0,0,9.5122943700002,0.00819753453015437
-9686,0,0,0,0,0.0239045599997809,7.33637716621161e-05,0,0,0,0,9.53619892999998,0.00827089830181648
-9685,0,0,0,0,0.00883152999995862,2.83317872344924e-05,0,0,0,0,9.54503045999994,0.00829923008905098
-9684,0,0,0,0,0.0128491800000662,6.14615737504209e-05,0,0,0,0,9.55787964000001,0.0083606916628014
-9683,0,0,0,0,0.0241327200001855,-5.96928948652931e-05,0,0,0,0,9.58201236000019,0.0083009987679361
-9682,0,0,0,0,-0.00102894000010623,9.17952443160175e-05,0,0,0,0,9.58098342000009,0.00839279401225212
-9681,0,0,0,0,-0.020905850000088,3.3962437100854e-05,0,0,0,0,9.56007757,0.00842675644935298
-9680,0,0,0,0,-0.00812439000016807,2.03610079552163e-05,0,0,0,0,9.55195317999983,0.00844711745730819
-9679,0,0,0,0,0.0375345499998559,2.81378547697386e-05,0,0,0,0,9.58948772999969,0.00847525531207793
-9678,0,0,0,0,0.013839530000171,5.65155910408066e-05,0,0,0,0,9.60332725999986,0.00853177090311874
-9677,0,0,0,0,0.00990509000026552,2.42342139245011e-07,0,0,0,0,9.61323235000012,0.00853201324525798
-9676,0,0,0,0,0.0155806900000219,1.7716628008202e-05,0,0,0,0,9.62881304000014,0.00854972987326618
-9675,0,0,0,0,0.00868049999996001,1.21656544251891e-05,0,0,0,0,9.6374935400001,0.00856189552769137
-9674,0,0,0,0,0.00726084000010907,3.79812222490727e-05,0,0,0,0,9.64475438000021,0.00859987674994045
-9673,0,0,0,0,0.0105208699997607,-5.0814492169593e-06,0,0,0,0,9.65527524999997,0.00859479530072349
-9672,0,0,0,0,0.0369022399999549,8.66177342686569e-05,0,0,0,0,9.69217748999993,0.00868141303499214
-9671,0,0,0,0,-0.0206380499999863,3.77010210286244e-05,0,0,0,0,9.67153943999994,0.00871911405602077
-9670,0,0,0,0,0.0152651999998697,-3.90692912333179e-06,0,0,0,0,9.68680463999981,0.00871520712689744
-9669,0,0,0,0,0.0367494600004097,-1.65788910635456e-05,0,0,0,0,9.72355410000022,0.00869862823583389
-9668,0,0,0,0,0.0363054199996006,4.85448604194971e-05,0,0,0,0,9.75985951999982,0.00874717309625339
-9667,0,0,0,0,0.0364184100002576,-1.11877961899154e-05,0,0,0,0,9.79627793000008,0.00873598530006347
-9666,0,0,0,0,0.0271573499996361,1.16510359475797e-05,0,0,0,0,9.82343527999972,0.00874763633601105
-9665,0,0,0,0,0.0308090200000969,4.56019770354033e-05,0,0,0,0,9.85424429999981,0.00879323831304646
-9664,0,0,0,0,0.0160794000001738,0.000107699929230876,0,0,0,0,9.87032369999999,0.00890093824227733
-9663,0,0,0,0,-0.00524669999975913,-4.14560290664667e-05,0,0,0,0,9.86507700000023,0.00885948221321086
-9662,0,0,0,0,0.0204724999999286,-6.03627854616207e-05,0,0,0,0,9.88554950000016,0.00879911942774924
-9661,0,0,0,0,0.0105527999994579,2.25734161176661e-05,0,0,0,0,9.89610229999961,0.00882169284386691
-9660,0,0,0,0,0.0202858000004338,6.98548610671423e-05,0,0,0,0,9.91638810000005,0.00889154770493405
-9659,0,0,0,0,0.0218434999997794,1.87899199772801e-05,0,0,0,0,9.93823159999983,0.00891033762491133
-9658,0,0,0,0,-0.0125922999995183,2.67480318143498e-05,0,0,0,0,9.92563930000031,0.00893708565672568
-9657,0,0,0,0,0.0194996999996244,-4.97148425893101e-05,0,0,0,0,9.94513899999993,0.00888737081413637
-9656,0,0,0,0,-0.00554079999975898,0.000686863116698078,0,0,0,0,9.93959820000017,0.00957423393083445
-9655,0,0,0,0,-0.0147938999998756,-0.000330622980982298,0,0,0,0,9.9248043000003,0.00924361094985215
-9654,0,0,0,0,0.0143795999996659,-8.3786905179295e-05,0,0,0,0,9.93918389999996,0.00915982404467286
-9653,0,0,0,0,0.00166000000010058,2.26541592383001e-05,0,0,0,0,9.94084390000006,0.00918247820391116
-9652,0,0,0,0,0.0166307999997708,7.66721482250432e-05,0,0,0,0,9.95747469999984,0.0092591503521362
-9651,0,0,0,0,0.0068912999997548,9.69028678809991e-06,0,0,0,0,9.96436599999959,0.0092688406389243
-9650,0,0,0,0,-0.0101729999996159,1.96901460185472e-05,0,0,0,0,9.95419299999998,0.00928853078494285
-9649,0,0,0,0,-0.00879109999976513,4.99229909109999e-05,0,0,0,0,9.94540190000021,0.00933845377585385
-9648,0,0,0,0,0.0150141999997178,-1.83661509254307e-05,0,0,0,0,9.96041609999993,0.00932008762492842
-9647,0,0,0,0,0.0110007000000647,0.000114078202841483,0,0,0,0,9.97141679999999,0.0094341658277699
-9646,0,0,0,0,0.00768500000021111,7.90453432273353e-05,0,0,0,0,9.9791018000002,0.00951321117099723
-9645,0,0,0,0,0.0133173999995124,-6.87390879647864e-05,0,0,0,0,9.99241919999972,0.00944447208303245
-9644,0,0,0,0,0.00197940000010055,-1.11233398456534e-05,0,0,0,0,9.99439859999982,0.00943334874318679
-9643,0,0,0,0,0.0155860000001222,2.91559290417354e-05,0,0,0,0,10.0099845999999,0.00946250467222853
-9642,0,0,0,0,0.0265014000003418,-3.18480942951282e-06,0,0,0,0,10.0364860000003,0.00945931986279902
-9641,0,0,0,0,0.029704599999741,6.70430654281517e-05,0,0,0,0,10.0661906,0.00952636292822717
-9640,0,0,0,0,-0.00145640000036007,5.57896469217667e-05,0,0,0,0,10.0647341999997,0.00958215257514894
-9639,0,0,0,0,0.0196440000002298,1.80872502824059e-05,0,0,0,0,10.0843781999999,0.00960023982543134
-9638,0,0,0,0,0.0286407000003965,-1.58898524205142e-05,0,0,0,0,10.1130189000003,0.00958434997301083
-9637,0,0,0,0,0.0246520999995816,0.000263744625044637,0,0,0,0,10.1376709999999,0.00984809459805546
-9636,0,0,0,0,0.0361688000001057,6.98113581165671e-05,0,0,0,0,10.1738398,0.00991790595617203
-9635,0,0,0,0,0.0380374000001082,0.000102134473763726,0,0,0,0,10.2118772000001,0.0100200404299358
-9634,0,0,0,0,0.0489224999996711,1.0439533070894e-05,0,0,0,0,10.2607996999998,0.0100304799630067
-9633,0,0,0,0,0.0302899000000452,0.000105120920125046,0,0,0,0,10.2910895999998,0.0101356008831317
-9632,0,0,0,0,0.0121806000005209,1.97289159586944e-05,0,0,0,0,10.3032702000003,0.0101553297990904
-9631,0,0,0,0,0.0339097999998488,3.6976930914534e-05,0,0,0,0,10.3371800000002,0.0101923067300049
-9630,0,0,0,0,0.0249202000000865,-8.32204777907464e-05,0,0,0,0,10.3621002000003,0.0101090862522142
-9629,0,0,0,0,0.0339004999998989,-8.22760052869853e-05,0,0,0,0,10.3960007000002,0.0100268102469272
-9628,0,0,0,0,0.0163115999997694,-0.000149507531205018,0,0,0,0,10.4123122999999,0.00987730271572218
-9627,0,0,0,0,0.00625220000025828,-8.1454851624585e-05,0,0,0,0,10.4185645000002,0.00979584786409759
-9626,0,0,0,0,0.0130342999999156,9.79367268882925e-06,0,0,0,0,10.4315988000001,0.00980564153678642
-9625,0,0,0,0,-0.0103453999996674,-2.29092729568947e-05,0,0,0,0,10.4212534000004,0.00978273226382952
-9624,0,0,0,0,0.0177750999996704,2.04882530852046e-05,0,0,0,0,10.4390285000001,0.00980322051691473
-9623,0,0,0,0,0.0109291000000633,6.60105597489746e-05,0,0,0,0,10.4499576000002,0.0098692310766637
-9622,0,0,0,0,0.025408399999834,-0.000113311648874515,0,0,0,0,10.475366,0.00975591942778919
-9621,0,0,0,0,0.0244745999998326,7.33674401089957e-05,0,0,0,0,10.4998405999998,0.00982928686789819
-9620,0,0,0,0,0.00163020000009895,5.89270903219585e-05,0,0,0,0,10.5014707999999,0.00988821395822014
-9619,0,0,0,0,0.017451000000428,0.000127189617160184,0,0,0,0,10.5189218000004,0.0100154035753803
-9618,0,0,0,0,0.00642289999950085,-2.83058125205571e-06,0,0,0,0,10.5253446999999,0.0100125729941283
-9617,0,0,0,0,0.046455099999869,-1.70124849319109e-05,0,0,0,0,10.5717997999997,0.00999556050919636
-9616,0,0,0,0,-0.0115988000000735,-4.03170761273941e-05,0,0,0,0,10.5602009999997,0.00995524343306897
-9615,0,0,0,0,-0.0156445999995241,3.86674537367071e-05,0,0,0,0,10.5445564000001,0.00999391088680567
-9614,0,0,0,0,0.00359399999995125,2.08095671041519e-05,0,0,0,0,10.5481504000001,0.0100147204539098
-9613,0,0,0,0,-0.00183960000005756,-4.87211609652149e-05,0,0,0,0,10.5463108,0.00996599929294461
-9612,0,0,0,0,0.0261486999999876,7.53885478843586e-06,0,0,0,0,10.5724595,0.00997353814773305
-9611,0,0,0,0,0.0405810000000111,3.35006484419864e-05,0,0,0,0,10.6130405,0.010007038796175
-9610,0,0,0,0,0.0444498000001687,-0.000115410623948264,0,0,0,0,10.6574903000002,0.00989162817222677
-9609,0,0,0,0,-0.00968800000012071,7.32174330551061e-05,0,0,0,0,10.6478023000001,0.00996484560528187
-9608,0,0,0,0,0.0410192000001126,-5.29885714968259e-05,0,0,0,0,10.6888215000002,0.00991185703378505
-9607,0,0,0,0,0.0309838999999448,0.000436515295405115,0,0,0,0,10.7198054000001,0.0103483723291902
-9606,0,0,0,0,0.0216525999997781,-4.52838912678999e-05,0,0,0,0,10.7414579999999,0.0103030884379223
-9605,0,0,0,0,0.0373356000001572,-2.89743829853251e-05,0,0,0,0,10.7787936000001,0.0102741140549369
-9604,0,0,0,0,0.0257045999998857,-1.22894871310564e-05,0,0,0,0,10.8044981999999,0.0102618245678059
-9603,0,0,0,0,0.0218913000001826,5.24273800692754e-05,0,0,0,0,10.8263895000001,0.0103142519478752
-9602,0,0,0,0,0.0479860000002248,0.000242147942117299,0,0,0,0,10.8743755000004,0.0105563998899925
-9601,0,0,0,0,0.030543299999843,4.20249998569489e-05,0,0,0,0,10.9049188000002,0.0105984248898494
-9600,0,0,0,0,0.0295724000000939,0.000162931549311907,0,0,0,0,10.9344912000003,0.0107613564391613
-9599,0,0,0,0,0.0353203999997997,-1.74581350620429e-05,0,0,0,0,10.9698116000001,0.0107438983040993
-9598,0,0,0,0,0.00741720000000745,0.000144788491979853,0,0,0,0,10.9772288000001,0.0108886867960791
-9597,0,0,0,0,0.00676760000015775,0.000155938909301767,0,0,0,0,10.9839964000003,0.0110446257053809
-9596,0,0,0,0,0.0367380999997009,1.81920609065855e-05,0,0,0,0,11.0207345,0.0110628177662875
-9595,0,0,0,0,0.00685659999990551,-0.000187416769222182,0,0,0,0,11.0275910999999,0.0108754009970653
-9594,0,0,0,0,0.0642576000000488,0.000437326982137165,0,0,0,0,11.0918486999999,0.0113127279792025
-9593,0,0,0,0,0.0245869000002874,3.54262087967072e-05,0,0,0,0,11.1164356000002,0.0113481541879992
-9592,0,0,0,0,0.0879845000000865,0.000188691883067804,0,0,0,0,11.2044201000003,0.011536846071067
-9591,0,0,0,0,0.0461015999996655,0.000183513890988252,0,0,0,0,11.2505217,0.0117203599620552
-9590,0,0,0,0,0.0256547999997838,0.000149634126046294,0,0,0,0,11.2761764999997,0.0118699940881015
-9589,0,0,0,0,0.0520136000004832,0.00018428899375067,0,0,0,0,11.3281901000002,0.0120542830818522
-9588,0,0,0,0,0.041334099999506,-8.69746654643677e-05,0,0,0,0,11.3695241999997,0.0119673084163878
